row_id,orders,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,prodcut_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
3738,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,"V, Mathis",Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,Acco,2016,Thursday,March,DE
3739,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,"L, Haushalter",Consumer,United States,Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,0.0,3.052,LF,2016,Friday,December,MI
3740,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,"L, Haushalter",Consumer,United States,Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,0.0,25.1916,Logitech,2016,Friday,December,MI
3741,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,"L, Haushalter",Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,0.1,23.3954,Holmes,2016,Friday,December,MI
3742,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,"W, Brown",Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,0.0,7.5992,#10,2016,Friday,January,NY
3743,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,"W, Brown",Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,9,0.0,28.8576,Xerox,2016,Friday,January,NY
3744,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,"W, Brown",Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,Square,2016,Friday,January,NY
3746,CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,"R, Applegate",Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0.0,34.2925,Eldon,2016,Friday,September,GA
3747,CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,"R, Applegate",Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,81.1734,Hon,2016,Friday,September,GA
3748,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0.0,99.23,GE,2017,Sunday,August,CA
3749,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,4,0.0,96.576,APC,2017,Sunday,August,CA
3750,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994,Sharp,2017,Sunday,August,CA
3751,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,Acme,2017,Sunday,August,CA
3752,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,Bevis,2017,Sunday,August,CA
3753,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0.0,56.9772,White,2017,Sunday,August,CA
3754,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,GBC,2017,Sunday,August,CA
3755,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,"D, Reichenbach",Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,Sensible,2017,Sunday,August,CA
3756,CA-2016-116799,2016-03-03,2016-03-06,First Class,JG-15310,"J, Gross",Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,0.2,15.5092,Rediform,2016,Thursday,March,TX
3757,CA-2016-116799,2016-03-03,2016-03-06,First Class,JG-15310,"J, Gross",Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,0.3,-56.343,Office,2016,Thursday,March,TX
3758,CA-2016-111283,2016-02-29,2016-03-04,Standard Class,LC-16870,"L, Cacioppo",Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,7,0.2,8.3328,Newell,2016,Monday,February,OH
3762,CA-2017-104577,2017-05-12,2017-05-17,Standard Class,CK-12205,"C, Kastensmidt",Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,0.0,42.048,TOPS,2017,Friday,May,MA
3763,CA-2016-156251,2016-08-13,2016-08-18,Second Class,TS-21160,"T, Swint",Corporate,United States,West Allis,Wisconsin,53214,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2,0.0,24.196,O'Sullivan,2016,Saturday,August,WI
3764,CA-2016-156251,2016-08-13,2016-08-18,Second Class,TS-21160,"T, Swint",Corporate,United States,West Allis,Wisconsin,53214,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,8.52,3,0.0,4.1748,Avery,2016,Saturday,August,WI
3765,CA-2017-125878,2017-02-25,2017-03-02,Standard Class,MH-18025,"M, Huthwaite",Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,Avery,2017,Saturday,February,IL
3766,CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,"D, Medina",Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2,0.3,-1.41960000000001,Safco,2016,Monday,March,TX
3767,CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,"D, Medina",Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,Prang,2016,Monday,March,TX
3771,CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,"C, McCrossin",Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,6,0.2,-325.572,Bretford,2016,Saturday,December,CA
3772,US-2016-101196,2016-05-12,2016-05-17,Standard Class,FM-14215,"F, McAdams",Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,Belkin,2016,Thursday,May,PA
3779,US-2017-148768,2017-11-30,2017-12-02,Second Class,PN-18775,"P, Norris",Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.99699999999999,OtterBox,2017,Thursday,November,FL
3780,CA-2017-118521,2017-02-16,2017-02-20,Standard Class,LF-17185,"L, Foster",Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,Xerox,2017,Thursday,February,NY
3783,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,"M, Nguyen",Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,"""While",2017,Monday,November,TN
3784,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,"M, Nguyen",Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056,Tennsco,2017,Monday,November,TN
3785,CA-2017-125752,2017-07-31,2017-08-04,Standard Class,EH-14125,"E, Hildebrand",Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848,TRENDnet,2017,Monday,July,FL
3786,CA-2017-112487,2017-12-26,2017-12-30,Standard Class,TC-21535,"T, Collins",Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,Acco,2017,Tuesday,December,OH
3787,CA-2016-144218,2016-10-31,2016-11-04,Standard Class,JD-15895,"J, Doherty",Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,282.2092,Dual,2016,Monday,October,CA
3788,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,"I, Liston",Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,Faber,2016,Sunday,September,TX
3789,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,"I, Liston",Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,0.2,7.0173,BOSTON,2016,Sunday,September,TX
3790,US-2016-133508,2016-04-17,2016-04-21,Standard Class,SW-20350,"S, Wendt",Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,0.0,9.0055,Advantus,2016,Sunday,April,NE
3798,CA-2017-121314,2017-09-23,2017-09-26,First Class,BE-11410,"B, Elias",Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074,Xerox,2017,Saturday,September,FL
3799,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,"K, Lampkin",Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468,Hon,2017,Saturday,November,NC
3800,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,"K, Lampkin",Corporate,United States,Greensboro,North Carolina,27405,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,5,0.2,118.9965,Motorola,2017,Saturday,November,NC
3801,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,SAFCO,2016,Friday,October,NC
3802,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,Maxell,2016,Friday,October,NC
3803,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,Xerox,2016,Friday,October,NC
3804,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,0.2,1.4364,Staple,2016,Friday,October,NC
3805,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,0.2,13.128,White,2016,Friday,October,NC
3806,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,"N, Cano",Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,Xerox,2016,Friday,October,NC
3813,CA-2017-147753,2017-03-05,2017-03-05,Same Day,PK-19075,"P, Kriz",Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2,0.0,11.7782,Avery,2017,Sunday,March,WI
3815,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,"Z, Donatelli",Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,Jabra,2016,Friday,July,FL
3816,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,"Z, Donatelli",Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,Xerox,2016,Friday,July,FL
3820,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,"H, Greene",Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,3,0.2,4.3254,Pressboard,2017,Monday,October,NY
3821,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,"H, Greene",Consumer,United States,New York City,New York,10024,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,3,0.2,-15.7176,O'Sullivan,2017,Monday,October,NY
3822,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,"H, Greene",Consumer,United States,New York City,New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2,0.0,8.9206,TOPS,2017,Monday,October,NY
3823,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,"H, Greene",Consumer,United States,New York City,New York,10024,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,6,0.2,6.156,Durable,2017,Monday,October,NY
3828,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,"R, Wilson",Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,0.0,423.0085,Hon,2017,Sunday,May,MI
3829,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,"R, Wilson",Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,1,0.0,7.4592,SAFCO,2017,Sunday,May,MI
3830,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,"R, Wilson",Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,0.0,119.2,Safco,2017,Sunday,May,MI
3831,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,"R, Wilson",Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2,0.1,18.4604,Belkin,2017,Sunday,May,MI
3848,CA-2017-129000,2017-11-25,2017-11-27,Second Class,SZ-20035,"S, Zeldin",Home Office,United States,Canton,Michigan,48187,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,Office,2017,Saturday,November,MI
3849,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,"J, Eaton",Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,Ibico,2017,Friday,September,AR
3850,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,"J, Eaton",Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.0,15.378,Verbatim,2017,Friday,September,AR
3853,CA-2017-130526,2017-11-26,2017-11-29,First Class,GT-14755,"G, Thornton",Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,8,0.8,-53.7088,GBC,2017,Sunday,November,IL
3854,US-2017-131849,2017-06-06,2017-06-10,Standard Class,GH-14410,"G, Hansen",Home Office,United States,San Francisco,California,94122,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,0.0,2.178,Eldon,2017,Tuesday,June,CA
3855,US-2017-131849,2017-06-06,2017-06-10,Standard Class,GH-14410,"G, Hansen",Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5,0.0,0.0,Sterilite,2017,Tuesday,June,CA
3856,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,"D, Martin",Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,Storex,2017,Monday,October,TX
3857,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,"D, Martin",Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,Jabra,2017,Monday,October,TX
3858,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,"D, Martin",Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,Newell,2017,Monday,October,TX
3860,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,"J, Kriz",Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376,Chromcraft,2017,Friday,February,IL
3861,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,"J, Kriz",Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193,LG,2017,Friday,February,IL
3864,CA-2017-123246,2017-10-17,2017-10-19,Second Class,AJ-10960,"A, Jones",Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,4,0.0,2.7664,Economy,2017,Tuesday,October,CA
3867,CA-2017-146360,2017-04-23,2017-04-25,Second Class,SC-20305,"S, Christensen",Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,0.0,55.9224,TRENDnet,2017,Sunday,April,IN
3874,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,"D, Martin",Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284,Staple,2016,Monday,September,TN
3875,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,"D, Martin",Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,0.7,-63.1092,Wilson,2016,Monday,September,TN
3876,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,"D, Martin",Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.79900000000001,Nortel,2016,Monday,September,TN
3877,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,"D, Martin",Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,Xerox,2016,Monday,September,TN
3878,CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,"E, Phan",Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,5,0.7,-26.733,Canvas,2016,Friday,October,FL
